107.77.204.56 - - [20/Sep/2023:14:53:49 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:53:49 +0000] "GET /discussions/ HTTP/2.0" 200 11100 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:53:54 +0000] "GET /nft/all_nft/ HTTP/2.0" 200 6261 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:53:54 +0000] "GET /nft/all_nft/ HTTP/2.0" 200 6217 "https://aleflabs.org/nft/all_nft/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:32 +0000] "GET / HTTP/2.0" 302 0 "https://aleflabs.org/nft/all_nft/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:32 +0000] "GET /discussions/ HTTP/2.0" 200 11100 "https://aleflabs.org/nft/all_nft/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:33 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:33 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM_a5bORwP.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:33 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM_lhtFTeU.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:33 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:33 +0000] "GET /discussions/ HTTP/2.0" 200 11109 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:38 +0000] "GET /discussions/?category=Engineering HTTP/2.0" 200 9092 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:38 +0000] "GET /discussions/?category=Engineering HTTP/2.0" 200 9119 "https://aleflabs.org/discussions/?category=Engineering" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:45 +0000] "GET /nft/all_nft/ HTTP/2.0" 200 6264 "https://aleflabs.org/discussions/?category=Engineering" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:45 +0000] "GET /nft/all_nft/ HTTP/2.0" 200 6216 "https://aleflabs.org/nft/all_nft/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:47 +0000] "GET / HTTP/2.0" 302 0 "https://aleflabs.org/nft/all_nft/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:47 +0000] "GET /discussions/ HTTP/2.0" 200 11109 "https://aleflabs.org/nft/all_nft/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:48 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM_a5bORwP.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:48 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:48 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM_lhtFTeU.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:48 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:48 +0000] "GET /discussions/ HTTP/2.0" 200 11138 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:52 +0000] "GET /discussions/?category=Biology HTTP/2.0" 200 10668 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:52 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM_lhtFTeU.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/?category=Biology" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:52 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM_a5bORwP.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/?category=Biology" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:52 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/?category=Biology" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:52 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/?category=Biology" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:52 +0000] "GET /discussions/?category=Biology HTTP/2.0" 200 10604 "https://aleflabs.org/discussions/?category=Biology" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:53 +0000] "GET /discussions/?category=Arts%20and%20Humanities HTTP/2.0" 200 10231 "https://aleflabs.org/discussions/?category=Biology" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:53 +0000] "GET /discussions/?category=Arts%20and%20Humanities HTTP/2.0" 200 10254 "https://aleflabs.org/discussions/?category=Arts%20and%20Humanities" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:59 +0000] "GET /article/new_article/ HTTP/2.0" 200 7203 "https://aleflabs.org/discussions/?category=Arts%20and%20Humanities" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:14:54:59 +0000] "GET /article/new_article/ HTTP/2.0" 200 7203 "https://aleflabs.org/article/new_article/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:26:04 +0000] "GET / HTTP/2.0" 302 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:26:04 +0000] "GET /discussions/ HTTP/2.0" 200 11161 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:26:04 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM_a5bORwP.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:26:04 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:26:04 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM_lhtFTeU.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:26:04 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:26:05 +0000] "GET /discussions/ HTTP/2.0" 200 11107 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:26:06 +0000] "GET /admin HTTP/2.0" 301 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:26:07 +0000] "GET /admin/ HTTP/2.0" 302 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:26:07 +0000] "GET /admin/login/?next=/admin/ HTTP/2.0" 200 1330 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:26:23 +0000] "POST /admin/login/?next=/admin/ HTTP/2.0" 200 1313 "https://aleflabs.org/admin/login/?next=/admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:26:57 +0000] "POST /admin/login/?next=/admin/ HTTP/2.0" 200 1311 "https://aleflabs.org/admin/login/?next=/admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:25 +0000] "GET / HTTP/2.0" 302 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:25 +0000] "GET /discussions/ HTTP/2.0" 200 11209 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:25 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM_a5bORwP.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:25 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:25 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:25 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM_lhtFTeU.mov HTTP/2.0" 404 104 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:25 +0000] "GET /discussions/ HTTP/2.0" 200 11138 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:34 +0000] "GET /my_page/ HTTP/2.0" 200 8982 "https://aleflabs.org/discussions/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:34 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM_lhtFTeU.mov HTTP/2.0" 404 104 "https://aleflabs.org/my_page/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:34 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/my_page/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:34 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/my_page/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:34 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM_a5bORwP.mov HTTP/2.0" 404 104 "https://aleflabs.org/my_page/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:34 +0000] "GET /my_page/ HTTP/2.0" 200 8980 "https://aleflabs.org/my_page/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:35 +0000] "GET /my_page/ HTTP/2.0" 200 8979 "https://aleflabs.org/my_page/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:35 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/my_page/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:35 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.14.55_AM_lhtFTeU.mov HTTP/2.0" 404 104 "https://aleflabs.org/my_page/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:35 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM_a5bORwP.mov HTTP/2.0" 404 104 "https://aleflabs.org/my_page/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:35 +0000] "GET /media/post_images/Screen_Recording_2023-07-26_at_12.17.18_AM.mov HTTP/2.0" 404 104 "https://aleflabs.org/my_page/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:35 +0000] "GET /my_page/ HTTP/2.0" 200 9037 "https://aleflabs.org/my_page/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:36 +0000] "POST /accounts/logout/ HTTP/2.0" 302 0 "https://aleflabs.org/my_page/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:37 +0000] "GET / HTTP/2.0" 200 6976 "https://aleflabs.org/my_page/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:37 +0000] "GET / HTTP/2.0" 200 6976 "https://aleflabs.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:43 +0000] "GET /admin/ HTTP/2.0" 302 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:43 +0000] "GET /admin/login/?next=/admin/ HTTP/2.0" 200 1349 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:53 +0000] "POST /admin/login/?next=/admin/ HTTP/2.0" 200 1367 "https://aleflabs.org/admin/login/?next=/admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:27:58 +0000] "POST /admin/login/?next=/admin/ HTTP/2.0" 200 1369 "https://aleflabs.org/admin/login/?next=/admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
149.154.161.232 - - [20/Sep/2023:15:28:09 +0000] "GET /admin HTTP/2.0" 301 0 "-" "TelegramBot (like TwitterBot)" "-"
149.154.161.232 - - [20/Sep/2023:15:28:09 +0000] "GET /admin/ HTTP/2.0" 302 0 "-" "TelegramBot (like TwitterBot)" "-"
149.154.161.232 - - [20/Sep/2023:15:28:09 +0000] "GET /admin/login/?next=/admin/ HTTP/2.0" 200 1300 "-" "TelegramBot (like TwitterBot)" "-"
107.77.204.56 - - [20/Sep/2023:15:28:38 +0000] "POST /admin/login/?next=/admin/ HTTP/2.0" 302 0 "https://aleflabs.org/admin/login/?next=/admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:28:38 +0000] "GET /admin/ HTTP/2.0" 200 2236 "https://aleflabs.org/admin/login/?next=/admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:28:55 +0000] "GET /admin/users/useraccount/ HTTP/2.0" 200 3352 "https://aleflabs.org/admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:28:55 +0000] "GET /admin/jsi18n/ HTTP/2.0" 200 899 "https://aleflabs.org/admin/users/useraccount/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:29:07 +0000] "GET /admin/article/article/ HTTP/2.0" 200 2921 "https://aleflabs.org/admin/users/useraccount/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:29:07 +0000] "GET /admin/jsi18n/ HTTP/2.0" 200 899 "https://aleflabs.org/admin/article/article/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:29:12 +0000] "GET /admin/article/category/ HTTP/2.0" 200 2879 "https://aleflabs.org/admin/article/article/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:29:12 +0000] "GET /admin/jsi18n/ HTTP/2.0" 200 899 "https://aleflabs.org/admin/article/category/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:29:17 +0000] "GET /admin/article/comment/ HTTP/2.0" 200 2855 "https://aleflabs.org/admin/article/category/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:29:18 +0000] "GET /admin/jsi18n/ HTTP/2.0" 200 899 "https://aleflabs.org/admin/article/comment/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:29:20 +0000] "GET /admin/article/comment/3/change/ HTTP/2.0" 200 3393 "https://aleflabs.org/admin/article/comment/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
107.77.204.56 - - [20/Sep/2023:15:29:20 +0000] "GET /admin/jsi18n/ HTTP/2.0" 200 899 "https://aleflabs.org/admin/article/comment/3/change/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36" "-"
